,assists,blocked,evenTimeOnIce_s,faceOffWins,faceoffTaken,giveaways,goals,hits,penaltyMinutes_s,plusMinus,powerPlayAssists,powerPlayGoals,powerPlayTimeOnIce_s,shortHandedAssists,shortHandedGoals,shortHandedTimeOnIce_s,shots,takeaways,timeOnIce_s,games_played,position
8474715,0.240506329114,0.481012658228,803.379746835,0.0,0.0,0.253164556962,0.26582278481,0.696202531646,13.6708860759,-0.0506329113924,0.0632911392405,0.0506329113924,133.278481013,0.0,0.0126582278481,10.6835443038,2.73417721519,0.367088607595,947.341772152,79.0,Right Wing
8471273,0.447368421053,0.513157894737,841.289473684,7.71052631579,14.5657894737,0.263157894737,0.210526315789,3.07894736842,77.3684210526,0.0657894736842,0.0789473684211,0.0526315789474,156.118421053,0.0263157894737,0.0263157894737,129.131578947,2.48684210526,0.434210526316,1126.53947368,76.0,Center
8469469,0.216216216216,0.486486486486,780.418918919,0.337837837838,0.540540540541,0.351351351351,0.243243243243,1.52702702703,21.0810810811,-0.0405405405405,0.0540540540541,0.108108108108,123.135135135,0.0135135135135,0.0135135135135,66.9594594595,1.83783783784,0.418918918919,970.513513514,74.0,Center
8475793,0.365853658537,0.475609756098,857.536585366,8.43902439024,15.987804878,0.487804878049,0.40243902439,1.39024390244,31.4634146341,0.0365853658537,0.158536585366,0.0853658536585,158.280487805,0.0,0.0,42.9756097561,2.89024390244,0.475609756098,1058.79268293,82.0,Center
8470222,0.586666666667,0.973333333333,1018.46666667,0.0,0.0,0.506666666667,0.0933333333333,1.34666666667,48.8,0.0,0.333333333333,0.04,219.013333333,0.0,0.0,119.826666667,2.21333333333,0.24,1357.30666667,75.0,Defenseman
8468001,0.12676056338,0.450704225352,558.830985915,3.60563380282,7.0,0.225352112676,0.12676056338,3.39436619718,39.7183098592,0.0,0.0,0.0,5.70422535211,0.0140845070423,0.0281690140845,111.436619718,0.985915492958,0.338028169014,675.971830986,71.0,Center
8474130,0.169811320755,0.528301886792,526.716981132,0.0,0.0188679245283,0.0754716981132,0.0377358490566,2.11320754717,41.8867924528,0.0566037735849,0.0,0.0,4.47169811321,0.0,0.0,5.28301886792,0.660377358491,0.169811320755,536.471698113,53.0,Right Wing
8476850,0.257575757576,1.4696969697,964.378787879,0.0,0.0,0.393939393939,0.0606060606061,0.393939393939,9.09090909091,0.0606060606061,0.0606060606061,0.0454545454545,123.651515152,0.0151515151515,0.0,104.212121212,0.939393939394,0.181818181818,1192.24242424,66.0,Defenseman
8476432,0.180555555556,0.513888888889,788.375,0.194444444444,0.416666666667,0.361111111111,0.222222222222,2.94444444444,37.5,0.0833333333333,0.0416666666667,0.0555555555556,55.2916666667,0.0,0.0,1.09722222222,1.76388888889,0.388888888889,844.763888889,72.0,Center
8473573,0.20987654321,0.679012345679,748.407407407,5.87654320988,11.9135802469,0.234567901235,0.271604938272,0.382716049383,14.8148148148,-0.0246913580247,0.037037037037,0.037037037037,121.728395062,0.0,0.0246913580247,125.641975309,2.0,0.62962962963,995.777777778,81.0,Center
8469492,0.31884057971,1.28985507246,1022.46376812,0.0,0.0,0.347826086957,0.0579710144928,1.31884057971,38.2608695652,0.0869565217391,0.115942028986,0.0144927536232,96.3043478261,0.0289855072464,0.0,165.884057971,1.26086956522,0.231884057971,1284.65217391,69.0,Defenseman
8473914,0.268292682927,0.30487804878,670.768292683,4.56097560976,8.90243902439,0.158536585366,0.146341463415,0.768292682927,14.6341463415,0.0121951219512,0.0731707317073,0.0609756097561,73.9268292683,0.0243902439024,0.0121951219512,136.719512195,1.48780487805,0.329268292683,881.414634146,82.0,Center
8475233,0.142857142857,1.15714285714,954.042857143,0.0142857142857,0.0142857142857,0.128571428571,0.0714285714286,2.12857142857,24.0,0.0285714285714,0.0428571428571,0.0142857142857,35.0142857143,0.0,0.0,80.6714285714,0.9,0.171428571429,1069.72857143,70.0,Defenseman
8473422,0.3,0.6,846.857142857,0.0857142857143,0.185714285714,0.314285714286,0.257142857143,3.0,82.2857142857,0.0714285714286,0.0428571428571,0.0428571428571,104.371428571,0.0,0.0,12.2714285714,1.58571428571,0.614285714286,963.5,70.0,Left Wing
8471735,0.548780487805,1.28048780488,1172.95121951,0.0,0.0,0.792682926829,0.0975609756098,0.268292682927,46.0975609756,-0.280487804878,0.341463414634,0.0365853658537,263.609756098,0.0,0.0,12.2073170732,2.93902439024,0.378048780488,1448.76829268,82.0,Defenseman
8469760,0.135593220339,2.79661016949,1080.33898305,0.0,0.0,0.389830508475,0.0338983050847,0.932203389831,24.406779661,0.101694915254,0.0,0.0,3.13559322034,0.0,0.0,175.203389831,1.32203389831,0.457627118644,1258.6779661,59.0,Defenseman
8476473,0.233333333333,1.26666666667,968.566666667,0.0,0.0,0.433333333333,0.0333333333333,1.46666666667,20.0,0.166666666667,0.0,0.0,1.16666666667,0.0,0.0,109.1,1.0,0.433333333333,1078.83333333,30.0,Defenseman
8468064,0.371428571429,0.357142857143,750.571428571,1.38571428571,3.04285714286,0.2,0.0428571428571,1.07142857143,24.0,0.0714285714286,0.0571428571429,0.0,70.4714285714,0.0,0.0,59.3142857143,0.757142857143,0.228571428571,880.357142857,70.0,Right Wing
8470713,0.153846153846,0.102564102564,284.820512821,0.025641025641,0.0769230769231,0.0769230769231,0.0512820512821,1.30769230769,81.5384615385,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.641025641026,0.153846153846,284.820512821,39.0,Left Wing
8467831,0.101449275362,0.478260869565,495.115942029,4.28985507246,8.14492753623,0.0579710144928,0.0724637681159,0.942028985507,20.8695652174,-0.115942028986,0.0,0.0,2.49275362319,0.0,0.0,119.565217391,0.652173913043,0.188405797101,617.173913043,69.0,Center
8468085,0.3875,0.3375,885.0,0.2125,0.5375,0.25,0.25,0.85,16.5,-0.075,0.1375,0.125,168.025,0.0,0.0,24.3875,3.2875,0.5125,1077.4125,80.0,Right Wing
8469664,0.177215189873,0.620253164557,722.151898734,0.26582278481,0.645569620253,0.20253164557,0.101265822785,1.51898734177,13.6708860759,-0.0126582278481,0.0253164556962,0.0,27.5443037975,0.0,0.0,129.455696203,1.91139240506,0.405063291139,879.151898734,79.0,Right Wing
8462038,0.347826086957,0.31884057971,961.695652174,0.0869565217391,0.173913043478,0.289855072464,0.333333333333,1.95652173913,29.5652173913,-0.101449275362,0.130434782609,0.144927536232,172.47826087,0.0,0.0,2.28985507246,2.42028985507,0.695652173913,1136.46376812,69.0,Right Wing
8475171,0.3625,1.0,1136.55,0.0,0.0125,0.45,0.1875,1.675,37.5,-0.05,0.175,0.1,245.575,0.0,0.0,171.5875,2.4875,0.325,1553.7125,80.0,Defenseman
8471231,0.1875,0.1125,578.3375,2.2,4.1375,0.15,0.0625,1.45,33.75,0.0375,0.0,0.0,1.7625,0.0,0.0,2.9875,0.575,0.375,583.0875,80.0,Center
8471232,0.25,0.59375,794.46875,0.078125,0.265625,0.203125,0.140625,2.125,22.5,-0.109375,0.015625,0.015625,48.4375,0.046875,0.0,121.71875,1.703125,0.296875,964.625,64.0,Left Wing
8475759,0.0,1.6,824.2,0.0,0.0,0.2,0.0,1.0,24.0,0.8,0.0,0.0,19.8,0.0,0.0,28.6,0.8,0.2,872.6,5.0,Defenseman
8473970,0.125,0.0972222222222,664.347222222,0.0138888888889,0.0833333333333,0.180555555556,0.152777777778,2.33333333333,15.8333333333,0.0833333333333,0.0,0.0138888888889,3.81944444444,0.0,0.0,13.8888888889,1.43055555556,0.194444444444,682.055555556,72.0,Left Wing
8468535,0.256097560976,0.865853658537,872.804878049,12.256097561,21.743902439,0.268292682927,0.292682926829,1.09756097561,32.1951219512,0.0,0.0731707317073,0.0853658536585,146.109756098,0.0,0.0365853658537,133.780487805,1.9512195122,0.512195121951,1152.69512195,82.0,Center
8464966,0.190476190476,1.65079365079,1028.44444444,0.0,0.0,0.365079365079,0.0793650793651,1.57142857143,39.0476190476,-0.031746031746,0.015873015873,0.0,32.8412698413,0.0,0.0,105.634920635,1.30158730159,0.333333333333,1166.92063492,63.0,Defenseman
8467371,0.3875,0.225,872.4625,4.8875,11.2875,0.575,0.2,0.9,39.0,-0.1625,0.1375,0.05,197.9375,0.0,0.0,9.2375,1.375,0.3,1079.6375,80.0,Center
8474571,0.390243902439,0.19512195122,898.024390244,0.0365853658537,0.0853658536585,0.219512195122,0.231707317073,1.28048780488,14.6341463415,-0.109756097561,0.134146341463,0.0609756097561,132.182926829,0.0,0.0,14.7317073171,2.0243902439,0.40243902439,1044.93902439,82.0,Left Wing
8467423,0.168831168831,0.376623376623,628.584415584,2.71428571429,5.41558441558,0.220779220779,0.0909090909091,0.818181818182,40.5194805195,0.012987012987,0.0,0.0519480519481,72.7142857143,0.0,0.012987012987,70.2077922078,0.883116883117,0.441558441558,771.506493506,77.0,Center
8474138,0.0588235294118,0.147058823529,545.882352941,1.61764705882,3.38235294118,0.147058823529,0.0588235294118,0.176470588235,3.52941176471,-0.117647058824,0.0,0.0,19.7352941176,0.0,0.0,8.64705882353,0.882352941176,0.264705882353,574.264705882,34.0,Left Wing
8475163,0.278481012658,0.26582278481,671.924050633,0.810126582278,1.67088607595,0.329113924051,0.164556962025,0.962025316456,28.8607594937,-0.26582278481,0.0886075949367,0.0759493670886,201.53164557,0.0,0.0,33.3924050633,1.82278481013,0.341772151899,906.848101266,79.0,Right Wing
8476116,0.2,0.626666666667,696.04,0.0533333333333,0.133333333333,0.28,0.226666666667,1.88,84.8,0.133333333333,0.0,0.0,5.85333333333,0.0,0.0266666666667,81.9733333333,2.2,0.56,783.866666667,75.0,Center
8474535,0.0,0.444444444444,541.555555556,3.22222222222,6.0,0.111111111111,0.0,1.22222222222,0.0,-0.222222222222,0.0,0.0,2.22222222222,0.0,0.0,11.1111111111,0.888888888889,0.111111111111,554.888888889,9.0,Center
8475236,0.234567901235,0.716049382716,822.320987654,7.22222222222,15.0987654321,0.407407407407,0.197530864198,1.12345679012,26.6666666667,-0.111111111111,0.037037037037,0.037037037037,123.0,0.0,0.0123456790123,94.5679012346,1.98765432099,0.703703703704,1039.88888889,81.0,Center
8474849,0.185185185185,0.604938271605,690.87654321,0.234567901235,0.543209876543,0.296296296296,0.172839506173,1.8024691358,154.814814815,-0.0123456790123,0.0,0.0,8.58024691358,0.0246913580247,0.0,100.530864198,1.3950617284,0.296296296296,799.987654321,81.0,Left Wing
8474098,0.153846153846,0.615384615385,755.269230769,0.653846153846,1.65384615385,0.5,0.307692307692,0.730769230769,9.23076923077,-0.115384615385,0.0,0.0769230769231,115.384615385,0.0,0.0,22.1538461538,2.65384615385,0.269230769231,892.807692308,26.0,Center
8475246,0.194444444444,0.805555555556,867.444444444,0.0,0.0,0.611111111111,0.0277777777778,1.19444444444,26.6666666667,-0.166666666667,0.0555555555556,0.0,40.4444444444,0.0,0.0,11.9444444444,1.55555555556,0.25,919.833333333,36.0,Defenseman
8474818,0.217948717949,1.5641025641,1010.15384615,0.0128205128205,0.0128205128205,0.5,0.0384615384615,1.51282051282,23.0769230769,0.205128205128,0.0128205128205,0.0128205128205,36.2179487179,0.0128205128205,0.0,102.948717949,1.16666666667,0.346153846154,1149.32051282,78.0,Defenseman
8470310,0.04,1.52,722.88,0.0,0.0,0.48,0.0,0.8,26.4,-0.24,0.0,0.0,3.04,0.0,0.0,59.36,0.6,0.08,785.28,25.0,Defenseman
8471274,0.444444444444,1.9012345679,1111.88888889,0.0,0.0123456790123,1.08641975309,0.0740740740741,1.16049382716,20.7407407407,0.111111111111,0.148148148148,0.037037037037,198.481481481,0.0,0.0,148.432098765,1.74074074074,0.222222222222,1458.80246914,81.0,Defenseman
8475747,0.0,1.375,781.125,0.0,0.0,0.625,0.0,2.0,45.0,-0.375,0.0,0.0,0.0,0.0,0.0,44.875,0.375,0.125,826.0,8.0,Defenseman
8469759,0.223684210526,0.684210526316,663.0,6.75,12.9210526316,0.315789473684,0.0789473684211,0.592105263158,29.2105263158,0.0394736842105,0.0131578947368,0.0,14.0263157895,0.0263157894737,0.0,120.026315789,1.43421052632,0.276315789474,797.052631579,76.0,Center
8477501,0.253164556962,0.341772151899,818.329113924,0.0,0.0126582278481,0.746835443038,0.177215189873,1.08860759494,6.07594936709,0.253164556962,0.0126582278481,0.0253164556962,79.1518987342,0.0,0.0,0.683544303797,1.62025316456,0.316455696203,898.164556962,79.0,Right Wing
8458951,0.263157894737,1.06578947368,893.381578947,0.0,0.0,0.434210526316,0.0263157894737,0.934210526316,15.7894736842,-0.157894736842,0.171052631579,0.0131578947368,148.684210526,0.0,0.0,14.5394736842,1.17105263158,0.131578947368,1056.60526316,76.0,Defenseman
8467396,0.173333333333,0.28,758.426666667,0.253333333333,0.546666666667,0.453333333333,0.213333333333,1.18666666667,16.0,-0.226666666667,0.0533333333333,0.04,146.32,0.0,0.0,4.90666666667,1.85333333333,0.413333333333,909.653333333,75.0,Left Wing
8475794,0.5875,0.3,931.8875,3.5125,8.4625,0.75,0.4625,0.6,13.5,0.2,0.175,0.1375,225.7875,0.0,0.0,3.1875,3.675,0.8375,1160.8625,80.0,Center
8469598,0.263157894737,1.71052631579,1117.06578947,0.0131578947368,0.0131578947368,0.723684210526,0.0526315789474,1.89473684211,82.1052631579,-0.105263157895,0.0921052631579,0.0131578947368,117.315789474,0.0,0.0,132.065789474,2.19736842105,0.421052631579,1366.44736842,76.0,Defenseman
8474520,0.320987654321,1.58024691358,1000.77777778,0.0,0.0,0.543209876543,0.0864197530864,0.716049382716,42.2222222222,-0.0617283950617,0.135802469136,0.0493827160494,163.802469136,0.0246913580247,0.0123456790123,89.2222222222,2.23456790123,0.37037037037,1253.80246914,81.0,Defenseman
8474134,0.0816326530612,0.755102040816,606.469387755,0.0,0.0,0.183673469388,0.122448979592,0.795918367347,19.5918367347,-0.142857142857,0.0408163265306,0.0612244897959,94.1224489796,0.0,0.0,14.3673469388,1.42857142857,0.183673469388,714.959183673,49.0,Defenseman
8471266,0.151515151515,0.257575757576,775.303030303,0.19696969697,0.348484848485,0.242424242424,0.136363636364,1.83333333333,16.3636363636,0.0151515151515,0.0151515151515,0.0,29.9090909091,0.0,0.0,3.21212121212,1.77272727273,0.348484848485,808.424242424,66.0,Left Wing
8475178,0.205479452055,0.0821917808219,733.01369863,0.0821917808219,0.287671232877,0.342465753425,0.191780821918,1.24657534247,101.917808219,-0.0547945205479,0.0,0.013698630137,42.3561643836,0.0,0.0,0.369863013699,1.24657534247,0.260273972603,775.739726027,73.0,Right Wing
8470358,0.204081632653,0.673469387755,817.346938776,0.469387755102,1.12244897959,0.265306122449,0.102040816327,1.71428571429,86.9387755102,-0.183673469388,0.0816326530612,0.0408163265306,139.959183673,0.0204081632653,0.0,111.775510204,2.12244897959,0.489795918367,1069.08163265,49.0,Right Wing
8470755,0.164383561644,0.712328767123,762.835616438,7.30136986301,13.2328767123,0.27397260274,0.150684931507,0.86301369863,32.0547945205,0.013698630137,0.0,0.013698630137,8.30136986301,0.013698630137,0.027397260274,122.945205479,1.16438356164,0.369863013699,894.082191781,73.0,Right Wing
8470616,0.233766233766,0.883116883117,967.038961039,9.61038961039,18.2597402597,0.363636363636,0.324675324675,1.72727272727,63.1168831169,-0.194805194805,0.0909090909091,0.116883116883,209.441558442,0.0,0.012987012987,132.441558442,3.1038961039,0.61038961039,1308.92207792,77.0,Center
8475598,0.234375,1.265625,848.09375,0.015625,0.015625,0.328125,0.015625,1.515625,30.0,0.078125,0.0,0.0,4.234375,0.0,0.0,30.390625,1.015625,0.3125,882.71875,64.0,Defenseman
8474610,0.0545454545455,0.163636363636,411.6,1.92727272727,4.2,0.0363636363636,0.0727272727273,0.654545454545,6.54545454545,-0.127272727273,0.0,0.0181818181818,14.6545454545,0.0,0.0,1.54545454545,0.945454545455,0.0727272727273,427.8,55.0,Center
8467875,0.424657534247,0.287671232877,965.876712329,0.109589041096,0.369863013699,0.369863013699,0.219178082192,0.506849315068,31.2328767123,0.0,0.178082191781,0.0684931506849,214.260273973,0.0,0.0,56.1917808219,3.06849315068,0.438356164384,1236.32876712,73.0,Left Wing
8471303,0.238095238095,2.15873015873,1094.04761905,0.031746031746,0.047619047619,0.539682539683,0.111111111111,1.77777777778,47.619047619,-0.619047619048,0.126984126984,0.0634920634921,171.285714286,0.0,0.0,131.857142857,2.8253968254,0.444444444444,1397.19047619,63.0,Defenseman
8476302,0.0,1.13333333333,705.4,0.0,0.0,0.2,0.0666666666667,0.6,16.0,-0.133333333333,0.0,0.0,32.7333333333,0.0,0.0,15.7333333333,1.33333333333,0.0666666666667,753.866666667,15.0,Defenseman
8473574,0.142857142857,0.376623376623,656.532467532,2.37662337662,5.62337662338,0.194805194805,0.155844155844,1.20779220779,20.2597402597,-0.038961038961,0.0,0.0,21.5974025974,0.0,0.0,102.714285714,1.64935064935,0.428571428571,780.844155844,77.0,Center
8473542,0.0519480519481,0.155844155844,381.025974026,0.038961038961,0.142857142857,0.0909090909091,0.0649350649351,1.57142857143,165.974025974,-0.181818181818,0.0,0.012987012987,6.4025974026,0.0,0.0,0.0,0.402597402597,0.103896103896,387.428571429,77.0,Left Wing
8467876,0.557142857143,0.271428571429,973.485714286,8.2,15.6714285714,0.514285714286,0.157142857143,0.614285714286,36.0,0.0428571428571,0.2,0.0571428571429,207.657142857,0.0,0.0,59.2,1.38571428571,0.314285714286,1240.34285714,70.0,Center
8477816,0.5,0.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,34.5,0.0,0.0,0.0,1.0,0.5,727.5,2.0,Left Wing
8476482,0.176470588235,0.352941176471,829.411764706,0.0,0.0588235294118,0.411764705882,0.176470588235,0.411764705882,35.2941176471,-0.0588235294118,0.0588235294118,0.0,105.0,0.0,0.0,3.88235294118,1.76470588235,0.470588235294,938.294117647,17.0,Left Wing
8471729,0.323529411765,2.95588235294,1157.10294118,0.0,0.0,0.573529411765,0.102941176471,0.617647058824,13.2352941176,-0.161764705882,0.117647058824,0.0588235294118,177.338235294,0.0147058823529,0.0,53.6323529412,1.60294117647,0.367647058824,1388.07352941,68.0,Defenseman
8470966,0.515625,1.609375,1148.859375,0.0,0.0,0.671875,0.21875,1.140625,59.0625,0.1875,0.203125,0.109375,206.265625,0.046875,0.0,158.90625,2.8125,0.609375,1514.03125,64.0,Defenseman
8474577,0.225,0.4125,755.6125,2.675,5.5125,0.475,0.125,1.6125,25.5,-0.2125,0.0375,0.0125,84.65,0.0,0.0,15.7375,1.0,0.375,856.0,80.0,Center
8473908,0.0625,0.208333333333,388.354166667,0.0208333333333,0.104166666667,0.25,0.0833333333333,0.9375,85.0,-0.0833333333333,0.0,0.0,1.25,0.0,0.0,0.0,0.645833333333,0.166666666667,389.604166667,48.0,Right Wing
8467977,0.0526315789474,0.302631578947,398.657894737,0.0263157894737,0.0394736842105,0.131578947368,0.0526315789474,1.07894736842,78.9473684211,-0.0526315789474,0.0,0.0,3.65789473684,0.0,0.0,0.710526315789,1.03947368421,0.184210526316,403.026315789,76.0,Right Wing
8474642,0.128205128205,1.11538461538,621.512820513,0.282051282051,1.08974358974,0.192307692308,0.0641025641026,2.32051282051,31.5384615385,-0.0512820512821,0.0,0.0,13.7307692308,0.0,0.0128205128205,121.166666667,1.05128205128,0.25641025641,756.41025641,78.0,Center
8470162,0.301587301587,0.571428571429,958.111111111,8.36507936508,17.3968253968,0.634920634921,0.222222222222,1.1746031746,40.0,-0.206349206349,0.015873015873,0.0,22.4920634921,0.031746031746,0.015873015873,121.857142857,1.11111111111,0.777777777778,1102.46031746,63.0,Center
8471185,0.315789473684,0.710526315789,880.947368421,0.368421052632,1.07894736842,0.578947368421,0.315789473684,1.55263157895,18.9473684211,-0.289473684211,0.131578947368,0.0789473684211,152.131578947,0.0,0.0,23.9210526316,2.02631578947,0.5,1057.0,38.0,Left Wing
8477497,0.16,0.306666666667,817.746666667,6.34666666667,13.8133333333,0.413333333333,0.293333333333,0.56,6.4,-0.266666666667,0.0533333333333,0.04,125.893333333,0.0,0.0,15.04,1.86666666667,0.346666666667,958.68,75.0,Center
8470201,0.493333333333,0.2,939.933333333,0.0533333333333,0.293333333333,0.52,0.226666666667,0.466666666667,12.8,0.0533333333333,0.146666666667,0.0266666666667,186.76,0.0,0.0,4.0,1.45333333333,0.386666666667,1130.69333333,75.0,Right Wing
8474038,0.297872340426,0.212765957447,743.829787234,0.148936170213,0.68085106383,0.276595744681,0.148936170213,1.34042553191,34.4680851064,0.127659574468,0.0212765957447,0.0425531914894,43.5319148936,0.063829787234,0.0212765957447,79.2127659574,0.978723404255,0.617021276596,866.574468085,47.0,Left Wing
8474001,0.209677419355,0.693548387097,801.112903226,1.0,2.5,0.258064516129,0.0645161290323,1.24193548387,20.3225806452,-0.209677419355,0.0,0.0,9.91935483871,0.0161290322581,0.0161290322581,65.5967741935,1.61290322581,0.370967741935,876.629032258,62.0,Left Wing
8476827,0.3,0.9,660.2,0.0,0.0,0.2,0.0,0.0,0.0,-0.3,0.0,0.0,72.3,0.0,0.0,0.0,0.3,0.2,732.5,10.0,Defenseman
8474837,0.0,1.0,635.75,0.0,0.0,0.75,0.0,2.5,0.0,-1.0,0.0,0.0,11.0,0.0,0.0,0.0,1.5,0.0,646.75,4.0,Defenseman
8475648,0.222222222222,0.777777777778,536.444444444,0.0,0.0,0.555555555556,0.0,0.333333333333,33.3333333333,0.111111111111,0.0,0.0,0.0,0.0,0.0,26.6666666667,0.444444444444,0.0,563.111111111,9.0,Defenseman
8471761,0.170731707317,2.57317073171,1033.84146341,0.0,0.0,0.780487804878,0.0243902439024,0.829268292683,28.5365853659,-0.280487804878,0.0,0.0,20.5609756098,0.0121951219512,0.0,161.548780488,1.01219512195,0.170731707317,1215.95121951,82.0,Defenseman
8475833,0.0,0.0,815.0,5.0,9.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,1.0,Center
8476346,0.0,0.0,820.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1.0,911.0,1.0,Left Wing
8475764,0.428571428571,1.74285714286,1067.08571429,0.0,0.0,0.514285714286,0.0857142857143,0.657142857143,12.0,0.214285714286,0.157142857143,0.0571428571429,203.314285714,0.0,0.0142857142857,161.371428571,1.42857142857,0.342857142857,1431.77142857,70.0,Defenseman
8474579,0.166666666667,1.26666666667,938.966666667,0.0,0.0,0.333333333333,0.0333333333333,2.76666666667,86.0,0.0,0.0,0.0,14.2666666667,0.0,0.0,70.1666666667,1.0,0.233333333333,1023.4,30.0,Defenseman
8473933,0.166666666667,1.92307692308,1032.23076923,0.0,0.0,0.410256410256,0.0641025641026,2.75641025641,30.0,0.269230769231,0.0128205128205,0.0,12.4230769231,0.0,0.0,119.166666667,1.37179487179,0.217948717949,1163.82051282,78.0,Defenseman
8471699,0.256097560976,0.439024390244,814.829268293,0.134146341463,0.329268292683,0.378048780488,0.256097560976,1.14634146341,19.0243902439,0.158536585366,0.0,0.0,13.1951219512,0.0243902439024,0.0365853658537,95.5609756098,1.91463414634,0.268292682927,923.585365854,82.0,Left Wing
8457981,0.28125,0.125,702.40625,0.71875,1.65625,0.484375,0.140625,0.234375,11.25,0.125,0.0625,0.0625,144.109375,0.0,0.0,1.0625,1.734375,0.25,847.578125,64.0,Right Wing
8459442,0.276923076923,0.461538461538,768.692307692,8.27692307692,16.4153846154,0.523076923077,0.169230769231,0.446153846154,42.4615384615,0.0461538461538,0.0,0.0,39.9692307692,0.0461538461538,0.0153846153846,94.2461538462,1.24615384615,0.384615384615,902.907692308,65.0,Center
8474009,0.350649350649,0.883116883117,700.324675325,7.57142857143,15.5064935065,0.454545454545,0.285714285714,0.363636363636,17.1428571429,0.181818181818,0.168831168831,0.0909090909091,171.883116883,0.0,0.0,101.571428571,2.06493506494,0.480519480519,973.779220779,77.0,Center
8462196,0.131578947368,1.28947368421,1024.60526316,0.0,0.0,0.289473684211,0.131578947368,2.52631578947,31.5789473684,0.263157894737,0.0,0.0263157894737,48.2368421053,0.0,0.0,137.605263158,1.47368421053,0.105263157895,1210.44736842,38.0,Defenseman
8475151,0.239436619718,0.43661971831,638.549295775,0.12676056338,0.323943661972,0.239436619718,0.197183098592,1.35211267606,32.1126760563,0.12676056338,0.0,0.0,77.9577464789,0.0,0.0,0.0281690140845,2.07042253521,0.197183098592,716.535211268,71.0,Right Wing
8473618,0.36231884058,0.217391304348,700.420289855,6.33333333333,12.0289855072,0.275362318841,0.260869565217,1.05797101449,31.3043478261,0.188405797101,0.0724637681159,0.0579710144928,130.0,0.0,0.0,1.63768115942,1.73913043478,0.275362318841,832.057971014,69.0,Center
8475164,0.25,0.384615384615,713.288461538,0.0192307692308,0.230769230769,0.173076923077,0.192307692308,0.596153846154,13.8461538462,0.0384615384615,0.0,0.0192307692308,80.0192307692,0.0,0.0384615384615,62.4807692308,2.28846153846,0.326923076923,855.788461538,52.0,Right Wing
8471476,0.315789473684,0.815789473684,765.013157895,1.11842105263,2.57894736842,0.394736842105,0.0789473684211,0.802631578947,18.1578947368,0.0789473684211,0.0,0.0,7.18421052632,0.0263157894737,0.0263157894737,151.157894737,1.51315789474,0.447368421053,923.355263158,76.0,Left Wing
8473492,0.272727272727,0.436363636364,644.509090909,0.145454545455,0.327272727273,0.236363636364,0.163636363636,2.4,69.8181818182,0.145454545455,0.0727272727273,0.0,74.9636363636,0.0181818181818,0.0,26.6181818182,2.03636363636,0.254545454545,746.090909091,55.0,Left Wing
8475222,0.3125,0.979166666667,890.791666667,0.0,0.0,0.458333333333,0.125,1.375,27.5,0.1875,0.104166666667,0.0416666666667,144.5625,0.0,0.0,11.7291666667,1.52083333333,0.3125,1047.08333333,48.0,Defenseman
8476854,0.307692307692,0.782051282051,1016.0,0.0,0.0128205128205,0.576923076923,0.0769230769231,0.692307692308,27.6923076923,0.371794871795,0.0384615384615,0.0128205128205,125.538461538,0.0,0.0,24.358974359,1.48717948718,0.282051282051,1165.8974359,78.0,Defenseman
8474034,0.290322580645,0.258064516129,634.370967742,0.112903225806,0.241935483871,0.241935483871,0.177419354839,2.0,97.7419354839,0.177419354839,0.0483870967742,0.0161290322581,103.5,0.0,0.0,0.903225806452,1.5,0.241935483871,738.774193548,62.0,Left Wing
8476483,0.222222222222,0.222222222222,675.555555556,5.27777777778,10.7777777778,0.222222222222,0.0,1.16666666667,6.66666666667,-0.166666666667,0.0,0.0,20.1666666667,0.0,0.0,7.5,1.22222222222,0.277777777778,703.222222222,18.0,Center
8475758,0.421052631579,0.684210526316,705.368421053,0.0,0.210526315789,0.368421052632,0.105263157895,2.63157894737,6.31578947368,0.263157894737,0.0,0.0,40.4736842105,0.0,0.0,12.7368421053,1.21052631579,0.105263157895,758.578947368,19.0,Right Wing
8474207,0.277777777778,1.05555555556,923.722222222,0.0,0.0,0.407407407407,0.185185185185,2.18518518519,24.4444444444,0.222222222222,0.0925925925926,0.037037037037,103.851851852,0.0185185185185,0.0,93.4074074074,1.22222222222,0.185185185185,1120.98148148,54.0,Defenseman
8470317,0.117647058824,1.88235294118,864.897058824,0.0,0.0,0.352941176471,0.0147058823529,1.75,40.5882352941,0.0441176470588,0.0,0.0,3.27941176471,0.0,0.0,168.529411765,0.764705882353,0.176470588235,1036.70588235,68.0,Defenseman
8473446,0.375,1.625,1161.3,0.0,0.0,0.525,0.1125,1.7,45.75,0.0625,0.15,0.025,158.7625,0.0,0.0,60.35,1.9625,0.6125,1380.4125,80.0,Defenseman
8470699,0.141025641026,1.84615384615,1156.8974359,0.0,0.0,0.397435897436,0.0769230769231,2.17948717949,30.7692307692,0.102564102564,0.0,0.0,7.24358974359,0.0,0.0,175.397435897,0.961538461538,0.282051282051,1339.53846154,78.0,Defenseman
